listing,listing,listing,listing,pricing,pricing,pricing,pricing,location,location,location,location,size,size,size,size,size,legal_and_availability,legal_and_availability,legal_and_availability,legal_and_availability,type_and_year,type_and_year,amenities,amenities,equipment,equipment,equipment,equipment,equipment,equipment,equipment,equipment,media_types,media_types,media_types,media_types,heating,heating,heating,heating,heating,heating,heating,security,security,security,security,security,security,security,windows,windows,windows,windows,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information
https://www.otodom.pl/pl/oferta/promocja-kawalerka-w-centrum-siemianowic-1a-ID4nzxo,PROMOCJA! Kawalerka w centrum Siemianowic |1a,"Oferta bezpośrednio od właściciela - brak prowizji !Oferuję do wynajęcia kawalerkę położoną na I piętrze o powierzchni 29,18 m2 w Centrum Siemianowic Śląskich przy ul. Śląskiej 17.
Mieszkanie składa się z:

pokoju z aneksem kuchennym (na wyposażeniu znajdują się meble kuchenne, zlew z baterią, płyta grzewcza),
przedpokoju,
łazienki z WC,
balkonu.

Opłaty:

Czynsz - 1 090,00 zł/miesięcznie (w tym opłata za centralne ogrzewanie),
Woda - 3 m3/os (zaliczka), 1m3=19,71 zł
Śmieci - 38,95 zł/os,
Utrzymanie porządku i czystości - 15,00 zł,
Oświetlenie nieruchomości - 5,00 zł/os
Opłata wodomierzowa - 5,00 zł/szt,
Infrastruktura nieruchomości - 5,00 zł,
Prąd - Najemca podpisuje umowę z dostawcą.

Kaucja 1 090,00 zł płatna przy podpisaniu umowy.

Możliwość oglądania po wcześniejszym telefonicznym umówieniu spotkania.",,1090.0,,1090.0,1090.0,"śląska 17, Bańgów, Siemianowice Śląskie, śląskie",śląska 17,Siemianowice Śląskie,śląskie,29.0,1,1,False,2,,,real_estate_agency,False,historic_apartment_building,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/promocja-mieszkanie-po-remoncie-z-c-o-3-ID4nWv9,PROMOCJA! Mieszkanie po remoncie z c.o. | 3,"Oferta bezpośrednio od właściciela - brak prowizji.

Oferujemy do wynajęcia mieszkanie o powierzchni 29,99 m2 położone w centrum Sosnowca, przy ulicy Warszawskiej 10 na I piętrze. Mieszkanie po generalnym remoncie usytuowane jest w odnowionej kamienicy.
Kamienica jest zamykana na noc, co daje bezpieczeństwo naszym najemcom.

Składa się z:

pokoju,
kuchni z aneksem kuchennym(na wyposażeniu znajdują się meble kuchenne, zlew z baterią oraz 2-palnikow płyta grzewcza) 
łazienki z WC.

Kwota wynajmu wynosi 1 090,00 zł (zawiera czynsz oraz centralne ogrzewanie)
+ dodatkowe opłaty t.j.:

Woda - 3 m3/os (zaliczka) - 1m3=16,73zł
Śmieci - 29,70 zł/os,
Utrzymanie porządku i czystości - 15,00 zł,
Oświetlenie nieruchomości - 5,00 zł/os
Opłata wodomierzowa – 5,00zł/szt,
Infrastruktura nieruchomości - 5,00 zł,
Prąd - Najemca podpisuje umowę z dostawcą.

Wymagana kaucja 1 090,00 zł
Możliwość oglądania od poniedziałku do piątku w godzinach 7.30-15.30 po wcześniejszym kontakcie telefonicznym.",,1090.0,,1090.0,1090.0,"ul. Warszawska 10, Centrum / Śródmieście, Sosnowiec, śląskie",ul. Warszawska 10,Sosnowiec,śląskie,29.0,1,1,False,3,,ready_to_move_in,real_estate_agency,False,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-w-centrum-sosnowca-6-ID4oHp1,Kawalerka z balkonem w centrum Sosnowca | 6,"Oferta bezpośrednio od właściciela !!
Brak prowizji !!

Oferujemy do wynajęcia kawalerkę z balkonem, położoną przy ulicy Modrzejowskiej 26 na II piętrze.

Mieszkanie o łącznej powierzchni 38m2, składa się z następujących pomieszczeń:

duży pokój z balkonem
oddzielna kuchnia wyposażona w meble kuchenne, zlew z baterią oraz płytę elektryczną
łazienka z WC, kabiną prysznicową oraz umywalką. 


Kwota wynajmu wynosi 1290,00 zł ( zawiera czynsz oraz centralne ogrzewanie)
+ dodatkowe opłaty t.j.:

Woda - 3 m3/os (zaliczka) - 1m3=16,73 zł
Śmieci - 29,70 zł/os,
Utrzymanie porządku i czystości - 15,00 zł,
Oświetlenie nieruchomości - 5,00 zł/os
Opłata wodomierzowa -5,00 zł/szt,
Infrastruktura nieruchomości - 5,00 zł
Prąd - Najemca podpisuje umowę z dostawcą.

Wymagana kaucja 1290,00 zł

Mieszkanie dostępne od zaraz.

Możliwość oglądania od poniedziałku do piątku w godzinach 8:00-15:00 po wcześniejszym kontakcie telefonicznym.",,1290.0,,1290.0,1290.0,"ul. Modrzejowska 26, Centrum / Śródmieście, Sosnowiec, śląskie",ul. Modrzejowska 26,Sosnowiec,śląskie,38.0,1,2,False,,,,real_estate_agency,False,historic_apartment_building,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/34-m2-2-pokoje-koszutka-katowice-centrum-ID3S47G,"34 m2, 2 pokoje, Koszutka, Katowice Centrum","Nowoczesne mieszkanie 34m2 w bardzo dobrym stanie - dwa pokoje z dębowym parkietem, kuchnia, łazienka, korytarz, balkon. Mieszkanie znajduje się na 6 piętrze. Ciche sąsiedztwo. W bloku jest nowa winda. Klatka schodowa z domofonem.

Mieszkanie w ścisłym centrum Katowic. 

Mieszkanie jest w pełni umeblowane:


Większy pokój - rozkładana sofa, TV, komoda, szafa, stół
Mniejszy pokój - duża szafa
Kuchnia - piekarnik, kuchenka gazowa, pralka, lodówka, zamrażarka, bar + dwa krzesła, garnki, sztućce
Łazienka - kabina prysznicowa, toaleta, umywalka



Mieszkanie posiada CO, w kuchni woda ogrzewana bojlerem elektrycznym w łazience gazem (piec Junkers - stan idealny).

W cenie czynsz.

Media dodatkowo płatne według zużycia (na podstawie comiesięcznego odczytu liczników).

Zmotoryzowanym udostępniamy kartę parkingową KSM.

Mieszkanie jest dostępne od 2 września 2023 r.",,2200.0,,2200.0,2500.0,"ul. Sokolska, Śródmieście, Katowice, śląskie",ul. Sokolska,Katowice,śląskie,34.0,2,6,False,7,2023-09-02,ready_to_move_in,private,False,block_of_flats,,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
https://www.otodom.pl/pl/oferta/nowy-nikiszowiec-odstapie-najem-z-ddw-ID4p8HI,Nowy Nikiszowiec - odstąpię najem z DDW,"Odstąpię najem mieszkania 52 m2 na parterze - salon z aneksem kuchennym, sypialnia, łazienka, przedpokój i ogródek 26 m2. 

Mieszkanie kompletnie urządzone z dbałością o szczegóły. Oferujemy odsprzedaż wyposażenia - m.in. meble kuchenne, AGD, szafy w zabudowie, łóżko z materacem (odstępne do uzgodnienia, zależnie od zakresu pozostawianych rzeczy). Szczegóły udostępnię zainteresowanym.

Zainteresowanych zapraszam do kontaktu przez Otodom lub 788 758 748 lub 792 173 242. Mieszkanie zwolnimy jak najszybciej.

Mieszkanie wynajmowane w ramach rządowego programu Mieszkanie+. W najbliższym czasie mają być podane warunki dojścia do własności oraz wykupu mieszkania. W podstawowych informacjach ogłoszenia podałem obecną wysokość opłat i kaucji. Możliwe, że nowemu najemcy zostaną przez wynajmującego zaoferowane nieco wyższe kwoty.",,1600.0,600.0,2200.0,2562.0,"ul. Gospodarcza, Janów-Nikiszowiec, Katowice, śląskie",ul. Gospodarcza,Katowice,śląskie,52.0,2,0,False,3,,ready_to_move_in,private,False,block_of_flats,2021,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-wynajem-ID4oVkC,Przytulne mieszkanie na wynajem !,"Na wynajem przytulne, w pełni wyposażone mieszkanie po generalnym remoncie.
Mieszkanie składa się z dwóch pokoi, osobnej kuchni i łazienki.
Jest w pełni wyposażone, wszystkie sprzęty są nowe.

Mieszkanie zlokalizowane jest w niedużym budynku, a teren nieruchomości jest ogrodzony.

Tuż obok budynku istnieje możliwość swobodnego parkowania samochodu.
Szukasz spokojnego, wygodnego lokum ? Nie czekaj , zadzwoń - 537 499 539.",unspecified,1350.0,300.0,1650.0,1350.0,"ul. Augustyna Świdra, Świętochłowice, śląskie",ul. Augustyna Świdra,Świętochłowice,śląskie,37.0,2,0,False,2,,ready_to_move_in,real_estate_agency,False,detached_house,,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/klimatyczne-przestronne-nawet-dla-4-osob-ID4oVm5,"Klimatyczne, przestronne, nawet dla 4 osób","Przestronne, klimatyczne mieszkanie o powierzchni ok 140 m2 czeka na swoich Najemców.
 Jeśli szukasz nietuzinkowego lokum to właśnie je znalazłeś.

Mieszkanie mieści się na ostatnim piętrze pięknie wyremontowanego budynku w Śródmieściu Katowic. Składa się z:
- dwóch dużych sypialni
- przestronnego salonu z częścią jadalną
- aneksu kuchennego
- łazienki.
Mieszkanie stanowi doskonałą ofertę dla dwóch par lub rodziny albo po prostu dla osób kochających przestrzeń. Do ceny czynszu należy doliczyć tylko opłatę za zużycie mediów. Kaucja to kwota 3500 zł. Zainteresowany ? zadzwoń koniecznie - 537 499 539.",unspecified,3500.0,,3500.0,,"Śródmieście, Katowice, śląskie",Śródmieście,Katowice,śląskie,140.0,3,3,False,3,,ready_to_move_in,real_estate_agency,False,historic_apartment_building,,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/na-wynajem-2-pokoje-centrum-ID4p22Y,Na wynajem 2 pokoje - Centrum !,"Zapraszamy do wynajęcia przytulnego mieszkania w centrum Siemianowic Śląskich o powierzchni 30 m2
Cena wynajmu to 1650 zł + czynsz 450(1os.)/550(2 os.) + media wg zużycia. 
Ogrzewanie i ciepła woda - z lokalnej kotłowni.
Duży parking, blisko znajdują się przystanki autobusowe.

Mieszkanie zostało pięknie wykończone z dbałością o każdy detal, zapewniając komfortowy i przytulny charakter.
Jeśli szukasz miejsca do wynajęcia, które znajduje się w samym sercu miasta ta oferta jest skierowana właśnie do Ciebie !

Zapraszam do kontaktu pod podanymi numerami telefonów.",unspecified,1650.0,500.0,2150.0,1650.0,"Centrum, Siemianowice Śląskie, śląskie",Centrum,Siemianowice Śląskie,śląskie,35.0,2,0,False,,,ready_to_move_in,real_estate_agency,False,historic_apartment_building,,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/dwa-pokoje-po-remoncie-bytkow-ID4oCUI,"**Dwa pokoje po remoncie, Bytków**","***Siemianowice Śląskie Bytków*** Lokalizacja na skraju Katowic i Siemianowic - świetny dojazd do centrum obu miast ! Lokalizacja: ul. Akacjowa 1bPiętro: 3Budynek: Blok mieszkalny po termomodernizacji Rozkład pomieszczeń:- Duży salon z aneksem kuchennym- Przytulna Sypialnia- Łazienka z WC i prysznicem - Przedpokój Wyposażenie:Kuchnia wyposażona we wszelkie niezbędne sprzęty AGD, ponadto mieszkanie w pełni umeblowane.Standard wykończeń:Mieszkanie przeszło generalny  remontOgrzewanie gazowe nowym piecem dwufuncyjnym.Koszty:1750 PLN odstępne +  259 PLN czynszu administracyjnego + prąd i gaz według zużyciaKaucja - 2 000 PLNOkolica:Mieszkanie znajduje się na Bytkowie od strony Siemianowic Śląskich.Bliskość komunikacji miejskiej - autobus i tramwaj oraz terenów zielonych - Lasek Bytkowski.Spokojne osiedle gwarantuje cieszę i spokój każdego dnia.0% prowizji! Zapraszamy ! Minimalny okres wynajmu - 1 rok.BRAK PROWIZJI I DODATKOWYCH OPŁAT!",,1750.0,,1750.0,,"ul. Akacjowa, Centrum, Siemianowice Śląskie, śląskie",ul. Akacjowa,Siemianowice Śląskie,śląskie,43.0,2,3,False,4,2024-02-02,ready_to_move_in,real_estate_agency,False,,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-centrum-chorzowa-ID4p2ca,"Kawalerka po remoncie, Centrum Chorzowa","Do wynajęcia piękna kawalerka świeżo po remoncie w kamienicy po rewitalizacji !Kawalerka idealna dla singla lub pary.W pełni umeblowana i wyposażona w sprzęty.Bardzo dobra lokalizacja !- szybki dojazd do innych miast aglomeracji- przystanki autobusowe i tramwajowe zaledwie 5 minut od mieszkania.- sklepy, piekarnie i kawiarnieCena: 1500 PLN czynsz +353,84 PLN czynsz administracyjny250 PLN zaliczka na ogrzewanie + mediaKaucja: 2000 PLN Mieszkanie wynajmowane bez prowizji !Zapraszam do kontaktu ! Zadzwoń i zostań pierwszym najemcą !",,1500.0,,1500.0,,"ul. gen. Henryka Dąbrowskiego, Piekary Śląskie, śląskie",ul. gen. Henryka Dąbrowskiego,Piekary Śląskie,śląskie,26.0,1,2,False,4,2024-02-01,ready_to_move_in,real_estate_agency,False,,,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/2-niezalezne-pokoje-kuchnia-ul-rolna-57-ID4p0lt,**2 niezależne pokoje + kuchnia - ul. Rolna 57**,"Przytulne, dwupokojowe mieszkanie w południowej części miasta - cicha i spokojna okolica. Lokalizacja: Katowice Brynów ul. Rolna 57Piętro: 1/4Balkon (!)38 m2 Rozkład pomieszczeń:- Duży, przestronny salon z wyjściem na balkon,- Pokój obecnie pełniący rolę sypialni,- W pełni wyposażona, odrębna kuchnia,- Łazienka z WC i prysznicem Dodatkowo do dyspozycji balkon i piwnica. Ogrzewanie miejskie !Koszty:- 1.700 PLN odstępne - około 600 PLN czynszu administracyjnego - prąd, woda, gaz według zużyciaKaucja - 2.500 PLNOkolica:Mieszkanie znajduje się w niskim budynku. Ponadto 15 min spacerem do Galerii Libero.Bliskość komunikacji miejskiej - autobus i tramwaj oraz terenów zielonych :)BRAK DODATKOWYCH OPŁAT!",,1700.0,620.0,2320.0,2500.0,"ul. Rolna, Załęska Hałda-Brynów, Katowice, śląskie",ul. Rolna,Katowice,śląskie,38.0,2,1,False,4,2024-02-04,,real_estate_agency,False,,1980,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-srodmiescie-ID4p4D8,Mieszkanie - Katowice Śródmieście,"Przytulna kawalerka w ścisłym centrum Katowic czeka na pierwszego najemcę!Lokalizacja:Katowice, Śródmieścieul. Plebiscytowa 32ParterBudynek:Kamienica po renowacjiNowe i piękne klatki schodoweOgrzewanie miejskie od tego sezonu grzewczego!Mieszkanie składa się z:- pokoju połączonego z kuchnią- łazienki z WC- bardzo dobry standard, świeżo po generalnym remoncieDoskonała lokalizacja!Zarówno do Dworca PKP, Rynku czy Galerii Katowickiej jest około 10 minut spacerem. W pobliżu pełna infrastruktura handlowo-usługowa, przystanki komunikacji miejskiej - autobus i tramwaj.Tuż przy budynku Auchan.CENA:1700 PLN + czynsz administracyjny 229 PLN (w tym ogrzewanie miejskie bez podzielników) + media według własnego zużycia (woda, wywóz nieczystości) + prądKaucja: 2000 PLNUmowa najmu okazjonalnego na 12 miesięcy.Zachęcam do kontaktu!",,1700.0,,1700.0,,"ul. Plebiscytowa, Śródmieście, Katowice, śląskie",ul. Plebiscytowa,Katowice,śląskie,20.0,1,0,False,4,,,real_estate_agency,False,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-i-miejsce-parkingowe-lokalizacja-top-ID4p8Ec,Mieszkanie i miejsce parkingowe. lokalizacja Top,"Przestronne mieszkanie z PRYWATNYM MIEJSCEM PARKINGOWYM, w doskonałej lokalizacji o powierzchni 37,8 m2, na którą składają się kuchnia, sypialnia, salon, przedpokój, łazienki z WC. 
W najbliższej okolicy znajduje się wszystko, co jest potrzebne do wygodnego i spokojnego życia. Budynek i klatka bezpośrednio po remoncie, pozwoli cieszyć się nowym najemcą spokojem i komfortem. 

MIESZKANIE

- Łazienka w glazurze, z kabiną prysznicową.
- Możliwość doposażenia mieszkania według własnego uznania.
- Duże szafy.  
- Mieszkanie jest do wprowadzenia od zaraz.
- Ciepła woda z sieci miejskiej.
-Centralne ogrzewanie.
- Czynsz do wspólnoty ok. 400 zł (w tym zimna woda, śmieci, C.O, fundusz remontowy). 

BUDYNEK

- Mieszkanie usytuowane jest na trzecim piętrze niskiego bloku. 
- Wejście do budynku zabezpieczone domofonem.
- Budynek po termomodernizacji
- Klatka po remoncie
- Dodatkowym atutem jest prywatne miejsce parkingowe.

OTOCZENIE
- najbliższy park - 100 metrów
- siłownia - 150 metrów
- basen - 150 metrów
- centrum miasta - 1 km
- uniwersytet - 500m
- sklep - 200m
- przychodnia i apteka - 600m

CENA: 1850 PLN + CZYNSZ 400 PLN + MEDIA

KAUCJA: 3700PLN

UMOWA NA ROK CZASU
 
Jeśli szukasz mieszkania w okolicy, sprawdź szczegóły oferty, zapraszam do kontaktu.

OFERTA DOSTĘPNA TYLKO W NASZYM BIURZE

Pośrednik prowadzący ofertę: Michał Piątek
 
Powyższy opis nie stanowi oferty w rozumieniu art. 66 §1 kodeksu cywilnego, a dane w nim zawarte mają jedynie charakter informacyjny.",unspecified,1850.0,400.0,2250.0,3700.0,"ul. Mariacka, Pogoń, Sosnowiec, śląskie",ul. Mariacka,Sosnowiec,śląskie,37.0,2,3,False,3,,ready_to_move_in,real_estate_agency,False,,,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/swietna-komunikacja-z-cala-aglomeracja-ID4p8Eb,Świetna komunikacja z całą aglomeracją,"Mieszkanie położone w Bytomiu przy ul. Katowickiej

MIESZKANIE

Mieszkanie o powierzchni ok. 48 m2, na którą składają się: aneks kuchenny z salonem, sypialnia, duża garderoba, przedpokój oraz łazienka z WC.

- Łazienka w nowoczesnej glazurze z kabiną prysznicową.
- Na podłogach panele i terakota.
- Ogrzewanie piecem dwufunkcyjnym gazowym.
- Mieszkanie jest do wprowadzenia od zaraz.
- Zabudowa kuchenna.
- Duża, przestronna garderoba
- Czynsz ok. 300 zł (w tym woda, śmieci, fundusz remontowy).

 
BUDYNEK

- Mieszkanie położone jest na pierwszym piętrze w wyremontowanej kamienicy.
- Wejście do budynku zabezpieczone domofonem.
- Budynek po termomodernizacji.
- Parking w pobliżu budynku.
 
OTOCZENIE

Okolica jest spokojna i bezpieczna. Mieszkanie jest dobrze skomunikowane z centrum miasta i aglomeracją. W pobliżu przystanek komunikacji miejskiej. Na osiedlu plac zabaw, sklep, przychodnia, szkoła 

CENA: 1800 PLN + CZYNSZ + MEDIA

KAUCJA: 3600 PLN

UMOWA NA ROK CZASU - Najem okazjonalny
 
Jeśli szukasz mieszkania w okolicy, sprawdź szczegóły oferty, zapraszam do kontaktu.

Oferta dostępna tylko w naszym biurze

Pośrednik prowadzący ofertę: Michał Piątek

Powyższy opis nie stanowi oferty w rozumieniu art. 66 §1 kodeksu cywilnego, a dane w nim zawarte mają jedynie charakter informacyjny.",video,1800.0,260.0,2060.0,3600.0,"ul. Katowicka, Śródmieście, Bytom, śląskie",ul. Katowicka,Bytom,śląskie,48.0,2,1,False,3,,ready_to_move_in,real_estate_agency,False,apartment_building,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-os-paderewskiego-dwa-pokoje-43m-marzec-ID4p8DK,Mieszkanie os. Paderewskiego dwa pokoje 43m.marzec,Ciepłe. Mieszkanie z pięknym widokiem 43m.dwa pokoje. Słoneczne,,1900.0,800.0,2700.0,2700.0,"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",Osiedle Paderewskiego-Muchowiec,Katowice,śląskie,43.0,2,8,False,10,,ready_to_move_in,private,False,block_of_flats,,True,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/francuska-park-nowe-mieszkanie-do-wynajecia-ID4p7Vl,Francuska Park nowe mieszkanie do wynajęcia,"Prezentujemy Państwu nowe, umeblowane mieszkanie w świetnej lokalizacji w Katowicach. 
Lokal składa się z jasnego salonu z aneksem kuchennym oraz strefą jadalnianą, sypialni, łazienki oraz pzedpokoju.
W salonie znajduje się wygodna, rozkładana kanapa, duży telewizor oraz stolik kawowy.
Kuchnia wyposażona jest w wysokiej klasy sprzęty AGD oraz zabudowę w pięknym szaro-niebieskim odcieniu. 
W sypialni jest duże, komfortowe łóżko, szafa oraz komoda. 
W łazience pojemna pralka oraz nowoczesna armatura. 

Do mieszkania przynależy przestronny taras o powierzchni ponad 10 m oraz miejsce parkingowe w garażu podziemnym. 

Mieszkanie zlokalizowane jest niedaleko Doliny Trzech Stawów, znanej z licznych ścieżek rowerowych oraz tras dla rolkarzy, a także parku z placami zabaw dla dzieci. 
W pobliżu znajduje się także centrum handlowe, różne punkty handlowo- usługowe oraz trasa A4. 

Opłaty: 
czynsz 3000 zł + 350 zł czynszu dla Zarządcy, opłata za zużycie wody wg stanu licznika, opłata do Urzędu Miasta za wywóz odpadów 26,30 zł/ os.
Umowę na dostawę energii elektrycznej Najemca podpisuje z Tauronem we własnym zakresie. 

Zapraszamy do kontaktu!",virtual_tour,3000.0,350.0,3350.0,7000.0,"ul. Szybowcowa, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",ul. Szybowcowa,Katowice,śląskie,41.0,2,,False,,,,private,False,,2023,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/bytom-mieszkania-w-stylu-loft-80m2-ID4okbq,BYTOM mieszkania w stylu LOFT >80m2,"Na wynajem (bez pośredników) dwupoziomowe mieszkanie, w budynku po termomodernizacji o powierzchni  80 m2 Mieszkania zlokalizowane na Stroszku w spokojnej okolicy.W dolnej części znajduje się salon z otwartą kuchnią, toaleta oraz pomieszczenie gospodarcze.Czarne dębowe schody prowadzą na antresolę, gdzie znajdują się sypialnia, przestrzeń biurowa oraz łazienka.Dodatkowe atuty :Wielkie okno (4mx4m), które daję dużą ilość światła dziennego.Duży balkon.

Parking dla mieszkańców.C.O (podłogowe) i CWU z sieci miejskiejLokalizacja (szkoły, sklepy, restauracje, piekarnie, stacja paliw, przystanki, fitness i wiele innych oddalone o kilka minut, sekund spacerem)

2600 zł/ms - wynajem 
600 zł/ms - zaliczka na media (wywóz odpadów, woda, CO, CWU), 
Umowa na prąd bezpośrednio z dostawcą (Tauron)

Kaucja : 6000 zł




Zapraszam do kontaktu.",,2600.0,,2600.0,6000.0,"Osiedle Generała Jerzego Ziętka, Bytom, śląskie",Osiedle Generała Jerzego Ziętka,Bytom,śląskie,80.0,2,1,False,1,,ready_to_move_in,private,False,,2021,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
https://www.otodom.pl/pl/oferta/zostan-pierwszym-lokatorem-niski-czynsz-kolo-awf-ID4p0NM,Zostań pierwszym lokatorem! Niski czynsz. Koło AWF,"!!!REZERWACJA!!!


Zapraszam do zapoznania się z ofertą najmu mieszkania o powierzchni 31,17 m2 usytuowanego na parterze w 4-piętrowym budynku (kamienica), zlokalizowanego w Katowicach przy ul. Mikołowskiej 49a, dzielnica Śródmieście.
 Mieszkanie jest świeżo po generalnym remoncie i czeka na pierwszego najemcę. Zostało ono wyposażone w lodówkę, zmywarkę, piekarnik, ekspres do kawy, płytę elektryczną, pralkę oraz TV.  Rozkład mieszkania: • Salon z otwartą kuchnią • Sypialnia • Łazienka • Przedpokój.  W sypialni znajduje się łóżko z materacem oraz duża szafa.  Salon umeblowany w szafkę RTV, stolik kawowy, sofę, fotel oraz stolik szklany. Wszystko dopełnia okrągły dywan.  Kuchnia zaprojektowana w kolorach beżu i brązu z elementami czarnymi.  W jadalni znajdą Państwo okrągły stół z dwoma welurowymi krzesłami.  W mieszkaniu znalazło się miejsce dla pracy/nauki.  Mieszkanie znajduje się w świetnej lokalizacji: - 400 m do AWF i Uniwersytetu Ekonomicznego, 600 m od ASP - 1,5 km do katowickiego rynku, 10 min autobusem(3 przystanki) - 1 km do parku Kościuszki.
- 500 metrów od zjazdu/wjazdu na A4 co gwarantuje szybki dojazd do miast ościennych. Do mieszkania przynależy piwnica. Miejsca parkingowe dla mieszkańców w podwórzu kamienicy.
 Ogrzewanie elektryczne.  Koszty najmu:

czynsz 2200 zł 
Opłaty dla spółdzielni 250 zł (czynsz administracyjny, w tym zaliczka na poczet zimnej wody, kanalizacji, remontów, bieżących kosztów utrzymania)
prąd (według zużycia)
Internet/TV (we własnym zakresie)

Wymagana kaucja zabezpieczająca w wysokości 3000 zł.
Oferta od właściciela - 0 prowizji.
Umowa najmu w trybie najmu okazjonalnego.
Mieszkanie dostępne od zaraz.",,2200.0,,2200.0,,"ul. Mikołowska, Śródmieście, Katowice, śląskie",ul. Mikołowska,Katowice,śląskie,31.0,2,0,False,,,ready_to_move_in,private,False,historic_apartment_building,,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
